all_text_label,pre_label,Label,AppType_Analytical,AppType_Reuse Component,AppType_SAP GUI,AppType_Transactional,"AppType_Transactional, Analytical","AppType_Transactional, Fact sheet","AppType_Transactional, Reuse Component",AppType_Web Client UI,AppType_Web Dynpro,LeadingIndustry_,LeadingIndustry_Agribusiness (Consumer Products),LeadingIndustry_Consumer Products,LeadingIndustry_Cross Industry,LeadingIndustry_Cross Industry; Retail,LeadingIndustry_Defense and Security,LeadingIndustry_Higher Education and Research,LeadingIndustry_Insurance,"LeadingIndustry_Oil, Gas, and Energy",LeadingIndustry_Public Sector,LeadingIndustry_Retail,GTMLoBName_freq,Information_freq,PFDBIndustry_freq,fioriId_grp,AppKeyFeatures_grp,AppName_grp,ApplicationComponentText_grp,BusinessRoleDescription_grp,CombinedTitle_grp,GTMAppDescription_grp,GTMAppName_grp,GTMInnovationName_grp,RoleCombinedToolTipDescription_grp,SolutionsCapability_grp,Subtitle_grp,Title_grp,svd_0,svd_1,svd_2,svd_3,svd_4,svd_5,svd_6,svd_7,svd_8,svd_9,svd_10,svd_11,svd_12,svd_13,svd_14,svd_15,svd_16,svd_17,svd_18,svd_19,svd_20,svd_21,svd_22,svd_23,svd_24,svd_25,svd_26,svd_27,svd_28,svd_29,svd_30,svd_31,svd_32,svd_33,svd_34,svd_35,svd_36,svd_37,svd_38,svd_39,svd_40,svd_41,svd_42,svd_43,svd_44,svd_45,svd_46,svd_47,svd_48,svd_49
Accrual Workcenter This app is a SAP GUI for HTML transaction. These classic transactions are available in the SAP Fiori theme to support a seamless user experience across the SAP Fiori launchpad and to provide a harmonized user experience across on-premise and cloud solutions. The single point of entry for SAP Fiori apps and classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA is the SAP Fiori launchpad. Settlement Clerk (Agricultural Contract Management) : Compiles and computes payment due and recoveries to be made for ACM. SAP Agricultural Contract Management Settlement Clerk (ACM) Accrual Workcenter,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.818,0.91,0.812,Other,,Other,Other,Other,Other,This app is a SAP GUI for HTML transaction. These classic transactions are available in the SAP Fiori theme to support a seamless user experience across the SAP Fiori launchpad and to provide a harmonized user experience across on-premise and cloud solutions. The single point of entry for SAP Fiori apps and classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA is the SAP Fiori launchpad.,SAP Fiori theme for SAP GUI for HTML (SAP S/4HANA Cloud Private Edition and SAP S/4HANA),SAP Fiori visual theme for classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA,Other,,,Other,0.5513505622558831,-0.026031148954913496,-0.05310813952372564,-0.03081412442002587,-0.023915242801123393,-0.06118406088197187,0.11948357921611603,-0.0309792321184662,-0.04144015269215714,-0.008595101052269924,-0.014650465073616626,-0.0627407339679477,0.045439145855661854,0.09127674583715573,-0.005115640866305383,0.06208619938703115,-0.060973817751795535,0.14635148025788375,-0.12022543572065474,-0.022408227517435438,0.17100521320959094,-0.023188601056892424,-0.07991618968326634,-0.012050693405419925,4.769658841807556e-05,-0.0707042266636412,0.03116660563937948,0.013772170096405351,0.05960067516821531,-0.04703846976555435,0.08114695401960415,0.0823935988912053,0.05274879531536814,0.0732001477407045,0.023582751174392735,-0.08216324691838833,0.056662141834909543,-0.0026727731556839343,-0.05315399103428163,-0.006139516260352357,0.1319385976142633,0.0611043863183629,0.12820530613850986,-0.08589249304391668,-0.051102513524727916,0.13718501971775385,0.09770614770824594,-0.08085367491132076,-0.046894542760549385,-0.03167712278601011
Manage Balance Sheet Account for Splitting This app is a SAP GUI for HTML transaction. These classic transactions are available in the SAP Fiori theme to support a seamless user experience across the SAP Fiori launchpad and to provide a harmonized user experience across on-premise and cloud solutions. The single point of entry for SAP Fiori apps and classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA is the SAP Fiori launchpad. unknown Joint Venture and Production Sharing Accounting Manage Balance Sheet Account for Splitting,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.818,0.91,0.812,Other,,Other,Joint Venture and Production Sharing Accounting,,Other,This app is a SAP GUI for HTML transaction. These classic transactions are available in the SAP Fiori theme to support a seamless user experience across the SAP Fiori launchpad and to provide a harmonized user experience across on-premise and cloud solutions. The single point of entry for SAP Fiori apps and classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA is the SAP Fiori launchpad.,SAP Fiori theme for SAP GUI for HTML (SAP S/4HANA Cloud Private Edition and SAP S/4HANA),SAP Fiori visual theme for classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA,unknown,,,Other,0.6827361810627189,-0.04670069218331704,-0.030167362880824253,-0.014951595811436772,-0.017286262315019868,0.02911828526163726,-0.06875765914125541,-0.027755542834708494,-0.01153783398149513,0.06236472694478817,-0.028962087618127703,-0.04636122290530141,0.058196405318749735,0.022774089725100408,-1.5436324928327374e-05,-0.007408871482892468,0.029460184381831036,-0.053562451463047694,0.04087182383191714,-0.006875182922491397,-0.02722163435267726,0.1291463756230088,-0.13452282384507613,-0.17811739603606008,-0.1719462150348578,0.023225721027450533,-0.1558439181882766,-0.0837881110002945,-0.047453277457982924,-0.035574177536244915,0.027572053878322244,-0.04969388287883129,0.07006186607422794,0.03127461326493597,-0.04418718901282559,0.027009206928107148,-0.04476672786395674,-0.050137356101058864,-0.013632991459511919,-0.05609555553900648,0.033923246098073526,0.07734479958694915,0.006141507717947072,0.03168468457939146,0.036048172703747744,-0.0062467272798503,0.009896850813522193,0.06447086944906302,-0.02185992839706876,0.00578565041510306
"Project Revenues and Earnings - Incoming Orders/Balance, Project Revenues and Earnings - Project Revenue This app is a SAP GUI for HTML transaction. These classic transactions are available in the SAP Fiori theme to support a seamless user experience across the SAP Fiori launchpad and to provide a harmonized user experience across on-premise and cloud solutions. The single point of entry for SAP Fiori apps and classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA is the SAP Fiori launchpad. unknown Accounting Incoming Orders/Balance,Project Revenue Project Revenues and Earnings - Incoming Orders/Balance, Project Revenues and Earnings - Project Revenue",1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.818,0.032,0.812,Other,,Other,Other,,Other,This app is a SAP GUI for HTML transaction. These classic transactions are available in the SAP Fiori theme to support a seamless user experience across the SAP Fiori launchpad and to provide a harmonized user experience across on-premise and cloud solutions. The single point of entry for SAP Fiori apps and classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA is the SAP Fiori launchpad.,SAP Fiori theme for SAP GUI for HTML (SAP S/4HANA Cloud Private Edition and SAP S/4HANA),SAP Fiori visual theme for classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA,unknown,,Other,Other,0.3236953507261053,-0.015372939288430074,0.01996677520509219,0.0028158833035462913,-0.02463512061352289,-0.022573347623626675,-0.01089103563458161,0.0030248961717668898,-0.038841825888580594,0.05976923245638979,-0.00577605079283629,0.002734404590005064,-0.017657165158463453,0.028017035458297392,0.0428304811451243,0.030377006100780125,-0.016679031436943912,-0.01979630332726483,0.04946060463072905,0.0798535982127768,0.011703296943091902,0.08130718188897923,-0.03282443178504553,0.03962360111241996,-0.00913158819628894,0.11966177960321506,0.033913437365624785,0.10103514624360822,-0.1280169755562783,-0.015583879446462372,-0.042118723372962394,-0.07699884064857858,0.11877521383740973,-0.08537701340268113,-0.06622780076589725,-0.04367070875803532,0.11702345403489135,0.12155917452380849,-0.06820305213434923,-0.03730640010960879,-0.016403823424799773,-0.017831921680016592,0.031413626994017396,-0.0438995703823228,-0.06369109958023403,0.025479149385311477,-0.015441633631202548,0.032092565955086645,0.010361077040036436,0.026983887509048184
"My Tasks The PF ID entry does not exist HR Specialist : Creates, organizes and maintains personnel data. HR Renewal (Personnel & Organization) HR Specialist My Tasks (HCM)",0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.818,0.91,0.812,Other,Other,Other,Other,Other,Other,,,,Other,,,Other,0.014604165059385879,0.05142733397873371,0.03289949209561666,-0.04549333103523014,0.04907999587324833,0.00789614864712557,-0.01650803776025983,-0.004363309092697859,-0.011917936519327887,-0.04040703843706718,-0.013312799985810819,-0.00768504850477606,0.006441090856728508,-0.014419493852805382,-0.005866101412961215,-0.0019096609677940039,-0.007242807854664662,0.022245377535732934,0.015012609005256021,-0.0033328977365559903,-0.018298779035800204,0.014410790383398672,0.017453850617587828,0.014057758418292562,-0.0020760570004792994,-0.012039122116229366,0.008752645911706498,0.03192488842915522,0.01392379601473059,-0.010629554909742715,0.0031688432069797785,-0.015989223827563247,-0.020579458214412722,0.001471992865299631,0.009509684295101893,0.0017134051478388506,-0.004645319500072144,0.01767115065788844,-0.02183817353223374,-0.006098694071283139,0.005596089739906909,0.0025668891984272826,0.03465986093889595,0.01414636521438849,0.021814514497733303,0.03023145253373031,0.06879681851935066,0.004704337439051711,-0.016492301517474474,-0.002892918531390464
"Schedule Electronic BoE Jobs - China You can use the scheduling options to carry out the following periodic activities: Query Electronic BoE in Pending Acceptance Query Transaction Statuses of Electronic BoE Note This app contains in-app help for key fields and concepts. To display the help while working in the app, press F1 or click the question mark displayed in the app header. With this app, you can schedule jobs for querying electronic bills of exchange in pending acceptance and transaction statuses of electronic bills of exchange at a predefined frequency and timeline using the corresponding templates. Cash Management Specialist for China: (is an add-on role to the Cash Management Specialist) Executes cash transactions and centrally manages bank accounts with a wide range of attributes, including overdraft limit and signatories, utilizing approval process for opening or closing bank accounts, and the regular inventory/auditing process. China Cash Management Specialist for China China Schedule Electronic BoE Jobs - China",0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.818,0.91,0.812,Other,Other,Other,China,Other,Other,Other,Other,Other,Other,,China,Other,0.03232978956360074,0.18380811273615594,-0.02962919846686359,-0.0018296324470066711,0.008566650291238914,-0.08986161310271078,-0.12590893391323085,-0.18402434143719965,0.12247172964837924,-0.10882432718747156,0.008677647323057914,0.0228635959464117,-0.05408968399333615,-0.032201965045857685,0.3449565018391094,-0.13067363843685445,-0.08848427797833379,0.1797621706641117,-0.011958764637766678,-0.012497321146282298,-0.035359291632619624,-0.007975240762500047,-0.02965055763886049,0.06848684318550027,-0.048652140218048194,-0.05123273393341914,-0.025290917440746314,-0.07046490654822694,-0.0011550954258908945,0.023760776902839915,-0.02541021074753205,0.00650496307451522,0.054275313875385436,-0.06576175223668984,-0.04525303510115394,0.04434365241592996,-0.0373324262527316,0.02436266419493837,-0.01842265180329804,0.026986537429714536,-0.08204297445186694,-0.02051068898394178,-0.017674092674450064,-0.03111952955480215,-0.016279636475959366,-0.0495742908215445,-0.01667898427537685,0.009155275337087185,-0.06102262077172187,0.03331388702178513
"Display Saved Open Item Lists Display the saved open item lists Display list items in a list Download a list as it is displayed into a local MS Excel Download a list as compiled by the Create Open Item List for Key Date app into a local CSV file Delete individual open item lists Note To prevent certain lists from being used, select the required list and choose Delete.To delete lists that are no longer required, use archiving object FI_MKKOPLS and data destruction object FI_MKKOPREP_DESTRUCTION. With this app, you can display open items for a key date and download the list to your local PC. You use the lists for reporting purposes and to explain balances in general ledger based on the detailed subledger data. Reconciliation Specialist - Accounts Payable and Receivable (FI-CA) : Is responsible for the reconciliation of Contract Accounts Receivable and Payable (FI-CA) with the General Ledger (FI-GL) and all reconciliation accounts and tax on sales and purchases Clearing accounts. Accounts Payable and Receivable Accountant (FI-CA) : Deals with payment and credit clarification of B2B and B2C customers and works off complex customer requests according account clarification. External Auditor - Accounts Payable and Receivable (FI-CA) : Reviews the accounts of organizations to ensure the accuracy and completeness of their financial records. Determines if the financial statements of an organization fulfill all required legal accounting policies, and procedures. Fiori UI for Contract Accounts Receivable and Payable Accounts Payable and Receivable Accountant (FI-CA)| Reconciliation Specialist - Accounts Payable and Receivable (FI-CA)| External Auditor - Accounts Payable and Receivable (FI-CA) Display Saved Open Item Lists",0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.016,0.91,0.062,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Contract Accounting (S/4),,Other,0.057643193563357904,0.519183219092241,-0.25264981771433015,0.23113748953257737,0.056549500498860865,0.18605010284777165,0.1239696437647055,0.3082684041896022,-0.11085020921012345,-0.08296182509805168,-0.13110888784858607,0.048409367872205636,-0.1346977742021103,-0.03140884183668934,-2.3608814768118098e-05,-0.07458425568658421,0.1384504163671429,-0.0288923438594718,0.015505102247503722,0.009523411861103136,0.07376090423005076,0.006285754245526547,-0.05746641831578589,-0.028177851078988108,0.039642083887527865,-0.08597395427487413,0.027872879803298018,0.04218360887727614,-0.02199322940202108,0.04791126168278529,0.03811591218969948,0.02311583675760907,0.03540835836946017,-0.08579708218924119,-0.08893238812043004,0.00580136480445769,-0.029249766634162247,-0.003175554018755669,0.0032009070596025198,0.008465586587000164,-0.024889588586474762,-0.005209057545631003,-0.08889270515588074,-0.02233438107158274,0.07362041976818534,0.03154798375672009,0.02360060775236227,-0.006123747603287031,-0.04074989200434173,-0.0064410028669013766
"Display Phrases See Phrase Management and Function Model for Phrase Management . Dangerous Goods Specialist : Monitors the activities of the organization that involve dangerous goods, prepares accident reports, and the annual dangerous goods report. Product Stewardship Specialist : Manages the day-to-day operations that help ensure compliance for chemical products. Maintains chemical compliance data and performs checks to ensure correctness and completeness. Product Safety Dangerous Goods Specialist| Product Stewardship Specialist Display Phrases",0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.818,0.91,0.812,Other,,Other,Other,Other,Other,Other,SAP Fiori theme for SAP GUI for HTML (SAP S/4HANA Cloud Private Edition and SAP S/4HANA),SAP Fiori visual theme for classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA,Other,,,Other,0.028277003925158604,0.14712386455377524,0.15815042841617036,-0.24272324459528563,0.6808737056121872,0.06721401764973976,0.06942689566122183,-0.0596945823260471,0.06842028251569385,0.09908721320661236,-0.06409160129055912,0.05824175825110351,0.04716189568971439,0.08196671541761207,0.04117710217147709,0.03013476667910267,0.030665536844949517,-0.043275323239508154,0.001632804988310457,-0.006546812618076093,0.045619924960025086,-0.01285930447678703,-0.038497870150305355,-0.014893066259207841,-0.045238104472362616,-0.12524013227137798,0.044319349804511465,-0.028992998703443875,0.0453297030235853,-0.13360020810455409,-0.15644629188195944,-0.055839233738191975,0.009703556870527522,-0.047746138020518344,-0.025018748523818125,-0.06510373246594596,-0.010033673882706306,0.02024459869730588,0.035556034486904864,-0.004952721158552019,-0.039390860741587604,-0.05398102969207907,-0.03982711394871776,0.02684870149891263,-0.029941916005171643,-0.013229125535417989,-0.0005016566975402745,0.031969059541912995,0.040831326993147475,0.09778840868002701
Show NAST Messages This app is a SAP GUI for HTML transaction. These classic transactions are available in the SAP Fiori theme to support a seamless user experience across the SAP Fiori launchpad and to provide a harmonized user experience across on-premise and cloud solutions. The single point of entry for SAP Fiori apps and classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA is the SAP Fiori launchpad. Settlement Clerk - Freight Management : Manages the settlement of carrier and supplier invoices and takes care of dispute management. Generates freight settlement documents for freight orders and triggers invoice verification prior to settlement. Accounts Payable Accountant - Procurement : Carries out the most important functions in accounts payable accounting with a special focus on supplier invoice processing. Logistics Invoice Verification Accounts Payable Accountant - Procurement Show NAST Messages,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.818,0.91,0.812,Other,,Other,Other,Other,Other,This app is a SAP GUI for HTML transaction. These classic transactions are available in the SAP Fiori theme to support a seamless user experience across the SAP Fiori launchpad and to provide a harmonized user experience across on-premise and cloud solutions. The single point of entry for SAP Fiori apps and classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA is the SAP Fiori launchpad.,SAP Fiori theme for SAP GUI for HTML (SAP S/4HANA Cloud Private Edition and SAP S/4HANA),SAP Fiori visual theme for classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA,Other,,,Other,0.4299275786320493,0.22807979560937922,-0.16036056515231817,0.09881415770460363,-0.024302333536917454,-0.03824956514314511,0.14064596339970928,-0.20680624216354085,0.04233418400163879,0.09553559517889376,0.09321962493996402,-0.009967476362485829,0.058048019194862376,0.08488104617893132,-0.20887374424275432,0.14111449229472905,-0.08164805487511943,0.16460585928715787,-0.06430624586390987,-0.015787713030660504,0.05214139934393309,-0.014705449368837508,0.05459078027164187,-0.010045544489516034,-0.012294800708627089,-0.0687068271395931,0.014683356847691438,0.009191071135968294,0.01823178682613831,0.018469256771542514,0.07019875405826229,-0.0016688436073183926,0.016361953757965935,-0.059035118484120325,-0.03485568735105503,-0.017446904708380645,0.031077044532833064,0.04705049561357794,0.028231016012550996,-0.050368248866739865,-0.02101960770346302,0.06108466597268456,0.020134142232617645,-0.011198856732738065,0.05297241303528347,0.05787515666836917,-0.027867634646886873,0.03462959242724289,-0.007071338887992912,-0.016064787016598563
Check and Reset Budgeted Status - Projects This app is a SAP GUI for HTML transaction. These classic transactions are available in the SAP Fiori theme to support a seamless user experience across the SAP Fiori launchpad and to provide a harmonized user experience across on-premise and cloud solutions. The single point of entry for SAP Fiori apps and classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA is the SAP Fiori launchpad. unknown Cost Planning in the WBS Projects Check and Reset Budgeted Status - Projects,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.818,0.91,0.812,Other,,Other,Other,,Other,This app is a SAP GUI for HTML transaction. These classic transactions are available in the SAP Fiori theme to support a seamless user experience across the SAP Fiori launchpad and to provide a harmonized user experience across on-premise and cloud solutions. The single point of entry for SAP Fiori apps and classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA is the SAP Fiori launchpad.,SAP Fiori theme for SAP GUI for HTML (SAP S/4HANA Cloud Private Edition and SAP S/4HANA),SAP Fiori visual theme for classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA,unknown,,Projects,Other,0.7216024203339155,-0.07691222068160863,-0.0444351467643427,-0.03410387031467151,-0.013264766976978462,-0.009279100885111661,-0.03026024794647252,0.021336407609232052,-0.03713638887590672,0.07213229051687632,-0.004223464412679591,-0.00012026550206150092,-0.024990099561534522,0.0035826693781025737,0.013322868297885303,-0.004368806838565053,-0.010488771625681783,0.03794182647110533,0.008465828793398553,0.01644652032018198,-0.005872015723221608,-0.023899033104003257,-0.03331433459558646,0.03326378154978836,0.018159631188395368,0.029242146738543428,0.03026212050828703,0.04358802161725172,-0.02847461375078688,-0.0034679255874205594,-0.03350875060805632,-0.011692197198512987,0.028612149419264907,-0.020111334142548735,-0.013259652919781885,-0.021405085707356324,0.05338087441405531,0.004770214227831046,-0.026029427622430323,-0.0060234238578958385,0.002277084030236,0.011632940679439936,-6.246155135218611e-05,-0.004207073571645357,0.028503673656772133,-0.012764031519025162,-0.009191617842033404,-0.026089232374620474,0.023453848422403733,-0.03772469824580409
"Create Settlement Unit Settlement units allow you to control, which points of delivery are selected for settlement. The result of a settlement consists of at least one result profile (with the consumption values per interval) being updated for each settlement unit within the settlement period. unknown Energy Data Management Create Settlement Unit",0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.818,0.91,0.812,Other,,Other,Other,,Other,Other,SAP Fiori theme for SAP GUI for HTML (SAP S/4HANA Cloud Private Edition and SAP S/4HANA),SAP Fiori visual theme for classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA,unknown,,,Other,0.01915562492193103,0.09105605724067344,0.02041389309217006,-0.07704956352808412,-0.06475459327129732,-0.10776172483185557,0.107350784249884,-0.04122446340483915,-0.0490063737722023,0.03736603439971087,0.027761772375784435,-0.0492601636094645,0.06675117271277471,0.129949606615773,-0.09409428488773872,0.10977839914339511,-0.13721985790439112,0.31186424259436657,-0.15899443584503964,-0.003104404056636048,0.3647605205407832,0.0022748203162670537,-0.11183765990273582,-0.06941633770881799,-0.019125457655235656,-0.1607856025447881,-0.003264011725127166,0.04935477261874932,0.019449159170520106,0.05781007022447808,0.10342040761685409,-0.008016697840178623,-0.019008260306715707,-0.07026559837083693,-0.03790299353915057,-0.02438220514348781,0.0345469889143476,0.06865501888889132,0.027407504329892668,-0.048065862422508675,-0.003785497615519617,-0.00966729658546072,0.01828540985371014,-0.04475872276423752,0.045688677821372016,-0.0324259143297654,-0.13150387723621598,0.0584001914410199,-0.025913868199688096,0.01961530258479296
Mass Check: Adjustment Measures This app is a SAP GUI for HTML transaction. These classic transactions are available in the SAP Fiori theme to support a seamless user experience across the SAP Fiori launchpad and to provide a harmonized user experience across on-premise and cloud solutions. The single point of entry for SAP Fiori apps and classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA is the SAP Fiori launchpad. unknown Rent Adjustment Mass Check: Adjustment Measures,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.818,0.91,0.812,Other,,Other,Other,,Other,This app is a SAP GUI for HTML transaction. These classic transactions are available in the SAP Fiori theme to support a seamless user experience across the SAP Fiori launchpad and to provide a harmonized user experience across on-premise and cloud solutions. The single point of entry for SAP Fiori apps and classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA is the SAP Fiori launchpad.,SAP Fiori theme for SAP GUI for HTML (SAP S/4HANA Cloud Private Edition and SAP S/4HANA),SAP Fiori visual theme for classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA,unknown,,,Other,0.7052158961205358,-0.07905355024031438,-0.062467319113743945,-0.015399147326063806,0.0032698179365433433,-0.007238496788277636,-0.03818455649562768,0.013411555673826313,-0.02516566786202168,0.007253852483838398,0.008216135228536101,-0.005459114668846315,0.0253348052122774,-0.0011646639802102895,0.011168591597248218,-0.011986024750484034,-0.0011836754378393847,0.001595255478306635,0.0028595673049088602,0.004614473445693042,0.007747704055699176,0.019500541681240387,-0.019345799465792898,0.0010276935147406825,0.012183590012405501,-0.007808740286733259,0.019222852114906912,0.0410546486106987,0.021427913433903743,-0.0198485083451146,-0.009803553109302502,0.015115105148662253,-0.018636082373997803,0.03576957579268157,0.05023332255759149,0.01932660330648139,0.041592351189033074,-0.03131187332336437,0.012656059031461362,-0.008919653859029434,-0.010786778794739525,-0.0042586982129179315,-0.029295188838676784,-0.013897603504431737,0.03555119427574061,0.008061594229690255,0.017856500476756264,0.013324657555460978,0.02824255625348457,-0.05565950001775264
"Execute Invoicing - Business Partner This app is a SAP GUI for HTML transaction. These classic transactions are available in the SAP Fiori theme to support a seamless user experience across the SAP Fiori launchpad and to provide a harmonized user experience across on-premise and cloud solutions. The single point of entry for SAP Fiori apps and classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA is the SAP Fiori launchpad. Invoicing Specialist (Convergent Invoicing) : Is responsible for all customer questions regarding the invoicing process, such as checks and corrections of customer bills. Convergent Invoicing Invoicing Specialist (Convergent Invoicing) Business Partner Execute Invoicing - Business Partner",1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.818,0.91,0.812,Other,,Other,Other,Other,Other,This app is a SAP GUI for HTML transaction. These classic transactions are available in the SAP Fiori theme to support a seamless user experience across the SAP Fiori launchpad and to provide a harmonized user experience across on-premise and cloud solutions. The single point of entry for SAP Fiori apps and classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA is the SAP Fiori launchpad.,SAP Fiori theme for SAP GUI for HTML (SAP S/4HANA Cloud Private Edition and SAP S/4HANA),SAP Fiori visual theme for classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA,Other,,Other,Other,0.37906300474987115,-0.004206183554210887,-0.021518227988445153,-0.03487165472107492,0.014760945844710771,-0.012034486210583163,-0.01269550288546967,0.040474967760066316,-0.04905093902008607,-0.034699305511149775,-0.003275145464674024,-0.01948741678333623,0.04512352798139004,-0.019271220497772922,0.04464227602403171,-0.011371673684991796,-0.051610418837081076,0.032223973412996626,-0.016261731192349322,-0.01264362000393755,-0.0116242068971223,0.05011361858502946,0.0519656403852728,-0.04528814270172704,-0.06585226889234798,0.02334592077642591,0.007926666662086218,0.049304943591326846,0.1079623727282795,-0.024494201169989866,-0.01224739291663218,-0.07978350498966454,-0.07607700247429026,0.14783896083234058,0.23678451920546462,0.20321904996556403,0.2594006973335699,-0.04471730769653318,0.06303314461557119,-0.022829179679096798,-0.29619109119435044,-0.09701666497401824,-0.06941997451766385,-0.11280005974905329,0.09023060426456048,-0.057649317561206614,-0.0067736834796330424,0.007159004338382142,0.14964704278109067,0.0029894043776581627
"Revaluate Purchase Orders For purchase orders in Funds Management, the transaction currency may differ to the local currency. If the exchange rate between the transaction currency and the local currency has changed at the time of document reduction, you need to recalculate the open amounts. unknown Funds Management Revaluate Purchase Orders",0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.818,0.91,0.812,Other,,Other,Other,,Other,Other,SAP Fiori theme for SAP GUI for HTML (SAP S/4HANA Cloud Private Edition and SAP S/4HANA),SAP Fiori visual theme for classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA,unknown,,,Other,0.023883423868791644,0.0906142915987346,0.043441881135166324,-0.08102024611148861,-0.069460791469217,-0.0729783221478361,0.03834226786857627,-0.004043124942392137,-0.05668395959994617,0.003979377963475341,0.01725945894087454,0.18882091510268867,0.07361611924722107,-0.0510954453651804,-0.016893789335122558,0.035863099381449194,0.03346100042448885,-0.02619321316143647,-0.045765817462622115,-0.10690333155010036,-0.036093736281033094,0.18699685251188355,-0.030794287152571348,0.11922155706114793,0.009384386015134602,-0.03857235619487756,-0.0718201082275384,-0.07755617534434905,-0.02845669115069708,0.003081801571306641,-0.04155612216069382,0.11530364336915207,0.14205083692989864,-0.06571472748450487,0.07892496244887104,-0.08212607118716371,-0.0073398230180807605,-0.009460394519087308,-0.012114151483478743,0.03414740432112466,-0.0435071815897544,-0.03379250322957242,-0.04048948571241322,-0.03385806844553598,-0.07698815132752561,0.07936489890651259,0.037052114210402644,0.08307540119391746,0.09119389658696943,-0.06470120226820357
